Desconto,Lucro
0.2,8.352
0.0,4.0
0.0,6.12
0.0,21.44
0.4,-1.264
0.7,-41.856
0.4,1.672
0.5,0.0
0.0,6.18
0.0,13.32
0.0,2.64
0.5,-11.61
0.5,-9.81
0.0,16.38
0.0,2.64
0.1,11.334
0.1,9.066
0.17,-8.0988
0.45,-0.891
0.4,-30.372
0.0,4.68
0.0,7.08
0.2,4.1151
0.2,1.1904
0.0,5.6644
0.0,4.494
0.0,3.7128
0.6,-84.2928
0.2,2.1
0.0,11.995
0.0,21.15
0.0,2.85
0.0,3.36
0.7,-91.512
0.0,2.1
0.6,-7.872
0.0,0.57
0.0,5.7
0.6,-14.382
0.0,1.14
0.7,-20.724
0.6,-35.328
0.0,2.2
0.0,21.32
0.0,25.2
0.0,4.48
0.2,-2.268
0.0,13.32
0.4,-5.328
0.6,-31.384
0.0,2.4
0.5,-14.85
0.0,3.0
0.1,-0.9
0.0,4.08
0.0,8.04
0.47,1.5585
0.47,-4.1934
0.0,0.72
0.5,-28.455
0.0,7.11
0.0,7.62
0.0,13.608
0.2,5.8914
0.2,17.8152
0.0,11.9952
0.0,12.492
0.2,-1.428
0.2,7.7896
0.2,-0.6008
0.2,8.526
0.0,26.901
0.0,8.22
0.7,-8.997
0.0,6.18
0.0,0.24
0.0,3.3
0.0,10.17
0.0,3.21
0.0,13.32
0.7,-12.303
0.0,4.29
0.4,-1.312
0.0,3.1
0.4,-13.824
0.0,3.12
0.6,-25.164
0.0,23.12
0.0,4.14
0.0,5.32
0.0,9.12
0.4,-19.632
0.4,0.72
0.0,5.2
0.0,5.49
0.0,8.04
0.0,0.63
0.0,13.11
0.47,-0.7479
0.0,11.7
0.27,-6.9708
0.1,6.348
0.1,-0.048
0.0,19.41
0.0,8.07
0.2,6.475
0.2,11.1384
0.2,5.6956
0.0,8.217
0.0,9.3312
0.2,3.1552
0.0,6.0726
0.0,9.2556
0.0,11.1132
0.0,4.92
0.7,-30.336
0.0,6.09
0.7,-37.59
0.6,-3.84
0.0,5.73
0.0,5.04
0.6,-18.33
0.0,4.44
0.0,19.23
0.6,-8.928
0.7,-18.852
0.0,41.76
0.0,1.23
0.0,1.88
0.0,4.98
0.0,12.48
0.4,-7.188
0.4,-32.04
0.4,-8.988
0.0,5.94
0.0,8.46
0.0,0.96
0.0,9.0
0.0,1.02
0.5,-0.21
0.3,2.31
0.0,14.49
0.0,1.32
0.0,6.24
0.0,25.68
0.1,4.704
0.0,9.0
0.2,-10.948
0.2,6.2064
0.0,12.4416
0.0,3.0368
0.0,6.615
0.0,8.1216
0.2,-3.5325
0.0,1.44
0.0,5.43
0.6,-17.58
0.0,2.67
0.0,15.66
0.0,1.02
0.0,2.97
0.0,6.6
0.0,4.92
0.0,14.1
0.0,9.03
0.0,4.83
0.0,14.28
0.7,-25.479
0.0,8.94
0.0,4.96
0.0,23.7
0.0,9.78
0.0,1.6
0.4,-15.66
0.4,-3.44
0.0,2.1
0.0,0.0
0.0,1.56
0.4,-10.34
0.0,0.32
0.2,2.92
0.0,7.48
0.4,-15.116
0.0,14.28
0.0,2.52
0.0,13.95
0.6,-48.708
0.0,9.63
0.5,-5.22
0.4,1.458
0.0,10.2
0.47,-13.596
0.1,8.7
0.1,-4.068
0.0,7.32
0.15,0.7695
0.2,7.3386
0.0,6.567
0.0,6.3744
0.0,12.4416
0.2,4.36
0.0,7.4172
0.8,-38.1114
0.0,16.032
0.0,0.4074
0.0,7.7832
0.2,5.319
0.0,3.27
0.0,5.04
0.0,4.56
0.0,2.97
0.0,4.02
0.6,-4.656
0.6,-11.052
0.0,5.28
0.0,1.86
0.0,8.19
0.0,13.08
0.0,12.9
0.0,5.64
0.0,0.99
0.0,7.7
0.0,6.96
0.4,2.844
0.7,-327.228
0.0,0.56
0.0,12.48
0.0,0.48
0.0,4.8
0.0,18.92
0.4,-5.76
0.0,0.72
0.0,7.74
0.3,-6.993
0.0,13.02
0.0,8.25
0.0,7.05
0.45,-77.085
0.1,6.471
0.0,9.15
0.4,-4.14
0.1,3.852
0.4,-1.224
0.0,6.7966
0.2,3.8272
0.2,16.1838
0.2,-4.746
0.8,-31.536
0.0,0.4068
0.0,4.42
0.0,8.4942
0.0,10.449
0.0,9.5256
0.0,14.904
0.0,9.9216
0.0,8.771
0.0,18.09
0.7,-16.944
0.0,0.0
0.6,-12.792
0.6,-15.354
0.6,-33.75
0.0,6.42
0.0,13.53
0.0,3.18
0.0,19.44
0.0,2.4
0.6,-17.784
0.0,3.24
0.0,4.26
0.0,1.44
0.0,8.52
0.0,10.32
0.0,7.28
0.0,5.72
0.2,-0.984
0.0,7.68
0.0,7.68
0.4,-12.12
0.2,1.984
0.1,-1.332
0.0,13.62
0.0,14.28
0.5,-8.055
0.0,11.43
0.0,6.42
0.47,-24.3804
0.47,-5.3235
0.0,1.29
0.0,4.32
0.17,3.9921
0.0,3.15
0.1,2.091
0.47,-22.8432
0.47,-3.3246
0.47,-22.2162
0.0,6.2208
0.0,11.685
0.2,1.5804
0.2,8.3754
0.7,-22.62
0.2,12.796
0.2,5.837
0.0,5.3703
0.0,6.54
0.7,-27.099
0.6,-8.16
0.7,-30.15
0.7,-19.074
0.0,13.92
0.0,1.02
0.0,9.92
0.4,-8.544
0.4,-1.34
0.4,-43.104
0.0,20.3
0.4,-8.26
0.4,-3.84
0.4,4.452
0.0,5.4
0.0,13.44
0.0,5.0
0.0,7.46
0.0,2.76
0.0,0.0
0.0,13.76
0.0,2.72
0.0,2.52
0.0,3.69
0.0,19.2
0.5,-16.155
0.0,6.42
0.0,19.32
0.1,14.952
0.0,13.32
0.0,5.67
0.45,-10.521
0.1,12.546
0.1,3.771
0.0,21.12
0.47,-34.68
0.5,-17.1
0.0,5.88
0.0,12.06
0.0,14.04
0.47,-15.0984
0.47,-19.569
0.2,11.1944
0.0,12.864
0.0,5.5566
0.4,-9.1788
0.2,9.0636
0.2,10.8864
0.7,-8.6592
0.6,-19.7372
0.0,13.452
0.0,11.2896
0.2,-3.768
0.0,11.891
0.0,15.9446
0.0,11.5432
0.8,-11.5872
0.0,12.78
0.0,13.68
0.0,19.41
0.7,-61.773
0.0,0.72
0.7,-31.497
0.0,3.0
0.6,-20.862
0.0,15.6
0.6,-33.144
0.0,13.11
0.0,5.43
0.7,-28.8
0.4,-11.656
0.4,-2.808
0.0,9.0
0.0,13.98
0.0,5.48
0.0,10.26
0.0,1.8
0.0,15.04
0.0,2.0
0.0,13.38
0.0,4.17
0.4,-6.312
0.0,2.34
0.1,-1.944
0.0,8.1
0.5,-6.165
0.0,8.1
0.0,6.3
0.5,-13.32
0.47,-10.1403
0.47,-9.1104
0.27,0.4656
0.2,37.2204
0.0,8.6715
0.0,1.7876
0.0,4.6956
0.0,6.206
0.7,-27.735
0.2,2.5056
0.0,13.3056
0.2,3.3524
0.7,-50.844
0.0,15.0
0.7,-75.18
0.0,5.43
0.0,5.28
0.0,55.44
0.6,-31.752
0.0,0.96
0.0,4.5
0.0,5.04
0.0,12.72
0.0,13.86
0.0,27.4
0.2,6.5
0.4,-8.06
0.0,2.68
0.0,5.8
0.0,8.88
0.0,6.88
0.0,8.46
0.2,-7.296
0.1,-0.96
0.0,8.04
0.0,18.0
0.5,-24.36
0.0,1.32
0.0,9.21
0.0,9.0
0.0,7.92
0.1,-0.642
0.0,4.2
0.0,13.68
0.0,6.96
0.0,8.4
0.17,1.9488
0.47,-18.4419
0.17,11.1456
0.1,3.723
0.1,5.712
0.1,4.227
0.45,-13.869
0.1,0.672
0.0,19.8
0.45,2.679
0.0,4.08
0.0,0.48
0.4,-10.128
0.0,16.6568
0.2,2.9835
0.2,9.9468
0.2,-14.5764
0.2,12.7008
0.0,16.65
0.2,34.742
0.7,-143.7904
0.0,23.0864
0.2,3.1032
0.0,2.679
0.2,10.0632
0.2,3.3516
0.0,1.8
0.0,7.98
0.0,2.7
0.0,63.24
0.0,1.59
0.0,6.06
0.6,-13.746
0.0,7.98
0.0,2.52
0.0,1.14
0.0,8.61
0.0,3.06
0.0,5.4
0.0,6.42
0.2,5.056
0.0,6.32
0.4,-9.12
0.0,0.36
0.5,-2.1
0.0,2.91
0.15,-154.341
0.0,172.8
0.0,9.54
0.1,12.606
0.8,-113.76
0.5,-34.65
0.1,7.812
0.45,-14.5485
0.47,-18.6096
0.0,23.22
0.0,10.32
0.0,2.1
0.7,-25.8174
0.0,16.2099
0.2,3.4684
0.0,6.0288
0.0,231.4116
0.0,5.6644
0.2,4.176
0.2,3.528
0.0,9.1674
0.0,3.285
0.0,15.2208
0.0,13.365
0.0,7.2298
0.2,4.1328
0.0,9.1938
0.0,12.8316
0.6,-6.564
0.6,-5.28
0.7,-29.604
0.6,-31.158
0.0,2.19
0.0,10.26
0.0,1.98
0.0,5.43
0.0,8.64
0.0,19.32
0.0,3.42
0.0,9.48
0.0,12.36
0.0,5.34
0.2,7.26
0.0,7.28
0.2,0.936
0.4,-7.44
0.0,17.36
0.1,8.304
0.5,-6.48
0.0,2.46
0.5,-5.58
0.0,7.11
0.0,20.22
0.0,10.32
0.0,8.4
0.0,8.55
0.4,-18.0
0.0,23.7
0.17,9.0705
0.47,-0.0342
0.1,2.37
0.45,-17.631
0.0,2.19
0.0,9.0
0.17,5.5017
0.0,4.08
0.0,3.9
0.0,25.86
0.7,-18.4624
0.2,7.745
0.0,7.5992
0.6,-52.17
0.0,21.7728
0.2,4.6644
0.2,4.4312
0.2,7.6869
0.0,9.47
0.7,-29.0536
0.2,4.1832
0.0,15.552
0.7,-31.191
0.0,0.99
0.0,16.74
0.6,-15.876
0.0,15.36
0.0,0.54
0.0,3.18
0.0,4.2
0.0,13.02
0.0,5.01
0.6,-12.45
0.0,4.02
0.0,4.26
0.0,6.72
0.0,1.02
0.0,6.69
0.6,-11.928
0.0,0.0
0.2,-0.792
0.0,16.88
0.4,-9.024
0.0,8.58
0.2,-1.056
0.0,8.44
0.0,4.0
0.4,6.18
0.0,13.6
0.0,0.0
0.0,43.2
0.0,8.64
0.5,-1.89
0.0,9.3
0.0,10.02
0.0,19.2
0.0,13.11
0.45,-8.685
0.4,-17.88
0.4,-12.948
0.7,-10.5798
0.2,19.3984
0.7,-5.7638
0.6,-12.117
0.7,-8.1312
0.2,8.8608
0.2,10.5754
0.0,5.7672
0.0,26.3934
0.0,12.549
0.2,5.538
0.2,11.814
0.0,2.19
0.0,5.82
0.0,2.61
0.0,3.24
0.0,4.92
0.0,10.2
0.0,3.18
0.7,-25.227
0.7,-51.282
0.0,8.04
0.0,5.36
0.0,10.32
0.0,0.5
0.0,3.44
0.0,7.98
0.0,10.2
0.2,9.624
0.0,7.68
0.4,-4.272
0.0,9.92
0.0,3.99
0.5,-7.77
0.0,2.1
0.0,4.77
0.0,13.23
0.0,4.92
0.8,-34.068
0.1,7.281
0.47,-3.126
0.15,1.452
0.5,-30.675
0.45,-10.629
0.45,0.8595
0.1,-3.468
0.45,-15.153
0.4,-2.184
0.0,6.72
0.2,4.0768
0.0,12.0904
0.0,7.25
0.2,13.0
0.2,4.9308
0.0,4.3428
0.0,7.0218
0.6,-33.3582
0.0,15.918
0.2,3.7128
0.2,5.193
0.0,26.901
0.0,5.94
0.0,4.98
0.0,22.53
0.0,13.92
0.0,5.49
0.7,-31.806
0.7,-68.664
0.6,-29.064
0.0,3.21
0.6,-12.792
0.7,-46.524
0.0,10.83
0.0,3.42
0.0,4.41
0.0,8.94
0.2,0.672
0.4,-1.72
0.4,-6.028
0.0,7.96
0.4,-1.836
0.0,1.6
0.0,7.3
0.0,10.08
0.6,-8.388
0.0,1.2
0.5,-8.19
0.5,-8.505
0.0,1.86
0.1,3.942
0.0,13.89
0.0,0.96
0.45,1.98
0.0,5.37
0.1,-1.569
0.5,-10.29
0.17,3.7152
0.1,5.697
0.27,-6.129
0.45,-19.359
0.1,2.151
0.0,7.44
0.0,1.32
0.1,4.626
0.0,4.98
0.0,0.0
0.0,3.2256
0.4,-9.8724
0.0,7.704
0.0,3.462
0.0,7.0048
0.2,5.2026
0.2,8.7672
0.2,3.6848
0.0,7.9794
0.2,5.6784
0.2,-2.5248
0.2,-10.0512
0.0,15.408
0.0,6.2208
0.0,6.15
0.8,-46.9952
0.6,-12.936
0.6,-17.934
0.7,-53.82
0.0,0.0
0.0,5.46
0.6,-24.63
0.0,1.26
0.0,6.6
0.0,24.06
0.0,24.78
0.4,-1.792
0.4,3.876
0.0,2.22
0.0,12.2
0.0,3.8
0.0,3.0
0.0,9.8
0.4,-8.148
0.0,11.28
0.0,2.82
0.0,1.44
0.5,-10.845
0.0,2.46
0.0,5.13
0.1,-0.03
0.0,1.02
0.5,-3.93
0.27,17.6616
0.1,2.748
0.0,4.92
0.0,29.01
0.0,5.49
0.47,-8.2443
0.45,-0.45
0.4,-4.764
0.7,-34.38
0.2,1.148
0.2,3.344
0.2,5.796
0.0,12.672
0.7,-7.68
0.2,-8.3524
0.0,10.68
0.0,6.36
0.0,7.77
0.0,7.05
0.7,-20.298
0.0,6.12
0.6,-5.022
0.0,2.64
0.4,-40.516
0.0,1.2
0.4,-13.44
0.4,-1.416
0.0,10.96
0.0,6.72
0.0,6.16
0.4,-6.72
0.5,-21.69
0.0,2.72
0.4,-6.832
0.5,-28.71
0.0,19.62
0.0,24.84
0.5,-4.65
0.5,-14.88
0.0,1.26
0.0,12.24
0.0,57.36
0.5,-12.87
0.0,19.44
0.1,11.088
0.0,4.74
0.2,11.8871
0.0,4.0095
0.0,6.8714
0.2,2.5532
0.0,4.9432
0.0,15.8256
0.2,1.4672
0.0,6.9664
0.2,8.3524
0.0,8.1168
0.0,3.2256
0.0,5.1948
0.2,6.5569
0.0,3.0
0.0,9.3
0.0,4.62
0.7,-10.995
0.0,6.39
0.7,-14.544
0.0,3.42
0.0,0.66
0.0,1.02
0.6,-26.712
0.4,-13.18
0.4,-8.136
0.4,-9.68
0.0,15.68
0.0,15.6
0.4,-4.312
0.0,7.02
0.0,18.12
0.0,6.48
0.0,4.74
0.1,8.256
0.0,0.0
0.0,4.92
0.0,9.39
0.47,-7.7808
0.1,3.24
0.47,-13.194
0.47,-15.4359
0.0,4.2
0.0,2.64
0.0,15.552
0.2,4.5318
0.0,13.2986
0.0,12.7746
0.0,12.712
0.0,4.756
0.2,6.6177
0.0,148.1064
0.0,3.401
0.0,5.3998
0.2,3.4276
0.6,-22.2
0.6,-12.588
0.0,0.3
0.0,14.1
0.0,2.85
0.0,7.41
0.0,10.26
0.0,11.88
0.0,37.98
0.7,-12.705
0.0,12.36
0.6,-2.604
0.0,9.06
0.7,-33.744
0.0,11.94
0.0,4.92
0.0,15.6
0.0,22.62
0.0,1.92
0.4,-38.08
0.4,1.592
0.0,5.88
0.0,8.4
0.0,1.14
0.5,-7.74
0.0,10.56
0.0,5.1
0.0,5.04
0.0,3.06
0.47,-4.113
0.0,10.56
0.0,6.48
0.47,-11.4315
0.17,-3.7938
0.1,5.184
0.0,9.3
0.0,11.52
0.4,-6.822
0.0,10.94
0.0,6.7008
0.0,2.528
0.0,8.6112
0.0,17.6088
0.2,-3.8646
0.0,0.2997
0.0,12.4416
0.0,9.9992
0.7,-12.628
0.0,9.8208
0.6,-19.864
0.0,20.61
0.0,9.75
0.0,7.92
0.6,-8.232
0.0,6.54
0.0,0.6
0.0,7.92
0.0,3.66
0.7,-18.33
0.0,11.7
0.0,21.78
0.0,17.6
0.4,-10.752
0.0,5.74
0.0,5.8
0.4,-16.744
0.0,17.28
0.1,6.411
0.0,2.04
0.0,5.94
0.0,13.68
0.1,3.813
0.0,7.92
0.0,11.52
0.5,-8.82
0.0,7.8
0.1,7.008
0.1,-0.534
0.5,-22.89
0.1,0.711
0.1,7.326
0.0,2.8536
0.2,5.2877
0.0,9.1056
0.0,7.392
0.0,5.8708
0.0,2.208
0.2,-4.1762
0.0,6.7966
0.0,9.3228
0.8,-16.818
0.0,7.3872
0.0,9.8856
0.0,2.07
0.6,-7.728
0.0,13.05
0.0,0.96
0.7,-19.968
0.0,7.95
0.0,4.56
0.0,2.34
0.0,5.4
0.0,0.0
0.0,0.84
0.0,9.9
0.7,-18.012
0.7,-47.46
0.0,7.05
0.0,5.55
0.0,13.76
0.0,8.4
0.4,-11.784
0.0,7.44
0.0,7.74
0.0,2.08
0.4,2.76
0.4,-8.108
0.4,-1.776
0.4,-15.12
0.4,-26.688
0.4,-7.944
0.0,0.0
0.0,16.26
0.0,7.83
0.1,10.659
0.2,3.768
0.0,7.14
0.5,-19.62
0.0,5.67
0.1,18.144
0.0,13.5
0.0,5.19
0.25,-8.175
0.0,3.96
0.2,9.1872
0.0,11.232
0.0,18.1044
0.0,5.193
0.2,4.4004
0.0,7.79
0.0,8.4656
0.6,-22.77
0.0,8.28
0.0,9.09
0.0,12.21
0.6,-30.066
0.0,0.75
0.0,11.94
0.0,1.14
0.0,58.74
0.7,-39.522
0.6,-20.466
0.0,10.35
0.0,1.68
0.2,8.616
0.0,1.76
0.4,-8.696
0.2,3.736
0.0,26.2
0.4,-10.48
0.0,16.2
0.0,19.08
0.0,61.05
0.0,10.8
0.0,3.96
0.1,0.666
0.0,7.98
0.17,4.7268
0.1,23.256
0.47,-13.488
0.0,10.98
0.2,7.1976
0.2,1.311
0.0,25.4384
0.0,13.2352
0.2,7.2576
0.0,10.248
0.2,9.3125
0.2,1.2585
0.0,9.3312
0.2,1.962
0.2,5.369
0.0,7.68
0.0,2.61
0.0,0.72
0.6,-12.216
0.0,13.92
0.0,23.4
0.0,6.36
0.0,13.68
0.0,4.26
0.0,1.98
0.0,19.89
0.0,1.86
0.2,4.912
0.2,-1.584
0.0,3.32
0.0,2.44
0.0,16.88
0.6,-12.516
0.0,2.6
0.6,-25.92
0.2,0.464
0.0,0.68
0.0,3.84
0.4,-18.6
0.0,0.44
0.0,3.6
0.2,7.968
0.5,-2.2
0.0,1.86
0.0,11.08
0.1,8.991
0.0,7.11
0.0,11.88
0.0,10.53
0.5,-6.03
0.0,0.0
0.0,15.48
0.5,-17.52
0.5,-3.39
0.4,-15.408
0.27,-8.424
0.0,0.0
0.4,0.954
0.15,0.813
0.45,-19.6425
0.0,11.1664
0.0,3.1752
0.0,13.2288
0.7,-24.276
0.0,12.6592
0.4,-13.993
0.2,9.12
0.2,6.7048
0.0,8.52
0.0,1.59
0.0,5.01
0.0,4.38
0.0,7.14
0.0,0.0
0.6,-25.2
0.7,-28.338
0.0,1.32
0.0,11.88
0.0,17.1
0.0,10.36
0.4,-8.92
0.4,-8.508
0.4,-2.012
0.4,-6.24
0.0,7.84
0.0,15.1
0.0,9.06
0.0,3.44
0.4,-1.636
0.0,3.08
0.0,13.62
0.0,4.47
0.5,-3.285
0.0,7.68
0.0,6.72
0.5,-13.2
0.0,10.26
0.0,9.0
0.0,7.02
0.1,2.97
0.47,-14.148
0.4,-4.932
0.0,10.224
0.0,8.991
0.0,5.0055
0.2,4.884
0.7,-4.752
0.0,0.2334
0.8,-53.7088
0.8,-23.892
0.0,11.703
0.0,5.166
0.2,4.4685
0.0,6.2208
0.0,12.4416
0.8,-30.8672
0.0,6.18
0.0,1.74
0.0,1.92
0.0,7.38
0.7,-52.056
0.0,6.54
0.0,3.45
0.7,-37.59
0.7,-14.208
0.0,7.68
0.0,3.28
0.4,-21.36
0.4,2.872
0.0,9.32
0.2,6.916
0.0,9.12
0.0,10.35
0.1,12.564
0.5,-11.34
0.1,2.556
0.0,4.38
0.45,-7.7355
0.0,6.33
0.47,-20.0184
0.17,1.5516
0.1,9.405
0.5,-7.89
0.4,-40.512
0.1,4.122
0.0,13.8915
0.0,10.7912
0.8,-22.512
0.0,7.524
0.0,6.003
0.2,5.191
0.0,6.3504
0.6,-3.94
0.0,7.0218
0.0,0.36
0.0,0.9
0.0,5.28
0.0,6.09
0.0,0.0
0.0,4.83
0.6,-29.286
0.0,8.16
0.4,-0.844
0.2,18.492
0.5,-7.935
0.5,-26.76
0.1,7.554
0.0,3.24
0.0,15.51
0.0,7.14
0.27,-8.4084
0.45,-8.187
0.0,15.3
0.0,9.0
0.47,-37.2012
0.0,6.0
0.0,11.52
0.2,19.4376
0.2,8.226
0.2,12.7008
0.2,7.7688
0.2,7.764
0.2,6.7048
0.0,10.7301
0.0,15.6
0.6,-5.022
0.0,6.84
0.7,-55.713
0.0,4.14
0.0,4.23
0.0,0.48
0.0,2.37
0.7,-15.336
0.4,-7.944
0.4,2.76
0.0,15.26
0.0,15.36
0.4,-8.268
0.4,-14.2
0.0,6.26
0.0,0.36
0.6,-16.368
0.0,8.52
0.0,3.72
0.0,1.12
0.0,8.2
0.1,-0.648
0.1,1.332
0.5,-22.74
0.5,-0.93
0.0,3.9
0.5,-31.2
0.0,16.74
0.0,0.3
0.0,18.54
0.0,17.64
0.0,27.57
0.47,-22.6188
0.0,9.99
0.2,2.464
0.0,3.0558
0.2,8.8624
0.0,8.4966
0.2,5.1012
0.0,14.4648
0.0,2.9302
0.2,5.5512
0.2,4.455
0.2,5.1792
0.0,13.62
0.0,7.08
0.0,5.88
0.7,-24.612
0.0,5.55
0.0,2.46
0.0,8.52
0.6,-17.988
0.0,2.88
0.0,5.49
0.7,-81.216
0.0,9.3
0.0,9.84
0.4,-13.376
0.0,16.42
0.4,-1.92
0.0,14.64
0.4,-3.792
0.4,-0.036
0.0,7.68
0.0,12.24
0.0,20.04
0.0,10.12
0.6,-5.792
0.0,8.91
0.0,12.96
0.0,1.68
0.0,4.23
0.0,4.71
0.0,9.6
0.0,8.22
0.0,0.48
0.5,-5.34
0.0,8.61
0.47,-6.834
0.45,-19.566
0.1,8.592
0.0,9.87
0.0,9.0
0.47,-0.5133
0.0,9.0
0.17,1.4682
0.1,2.076
0.4,-6.264
0.4,-11.964
0.0,25.32
0.0,9.8418
0.2,9.906
0.0,12.72
0.2,2.7384
0.2,5.9211
0.7,-8.9796
0.0,8.4942
0.0,4.485
0.0,5.6416
0.2,3.596
0.0,9.3312
0.0,8.88
0.0,3.96
0.0,30.0
0.0,7.14
0.6,-11.064
0.0,2.64
0.0,0.1
0.0,10.02
0.4,-2.856
0.6,-16.94
0.0,6.74
0.0,0.24
0.0,6.9
0.0,6.06
0.0,4.5
0.0,5.88
0.0,6.12
0.0,5.85
0.0,18.72
0.5,-4.5
0.0,16.92
0.5,-2.7
0.5,-9.78
0.0,5.37
0.1,15.342
0.0,6.81
0.45,-11.1375
0.0,23.73
0.4,-0.072
0.1,38.31
0.0,3.69
0.47,-16.4886
0.0,5.04
0.2,0.9995
0.0,2.5056
0.0,15.6426
0.2,-2.1885
0.2,5.9175
0.2,0.9282
0.0,3.8822
0.0,6.8724
0.2,7.2576
0.0,14.9744
0.2,2.6568
0.0,4.914
0.0,0.7794
0.0,5.796
0.0,12.691
0.0,8.771
0.2,2.3686
0.0,11.0808
0.0,2.46
0.7,-7.116
0.0,10.92
0.0,5.46
0.0,1.74
0.0,4.53
0.0,18.48
0.6,-27.864
0.1,-2.472
0.0,10.71
0.7,-28.626
0.0,0.38
0.0,8.16
0.4,2.736
0.0,9.84
0.0,12.06
0.4,-9.984
0.0,5.88
0.0,9.18
0.0,0.88
0.0,7.11
0.0,14.16
0.5,-1.575
0.0,16.65
0.0,5.13
0.0,1.11
0.5,-7.2
0.0,4.38
0.27,-8.427
0.4,-0.648
0.0,5.37
0.1,-0.801
0.0,15.0
0.0,9.72
0.15,3.345
0.27,24.1452
0.47,-14.0499
0.4,-7.296
0.0,0.2198
0.0,4.2336
0.2,6.4206
0.0,8.8062
0.7,-21.6144
0.0,6.3504
0.0,3.5475
0.2,15.8158
0.0,52.9743
0.0,4.4174
0.2,3.9498
0.2,7.2576
0.2,1.6324
0.0,9.3312
0.0,14.6264
0.0,2.55
0.6,-15.27
0.0,2.52
0.6,-8.28
0.0,2.43
0.7,-58.248
0.6,-5.574
0.7,-9.564
0.0,5.01
0.0,4.11
0.0,0.51
0.0,4.02
0.2,4.296
0.0,4.8
0.4,-0.528
0.0,6.18
0.0,9.18
0.4,-16.78
0.4,-1.096
0.2,-7.38
0.0,58.64
0.2,-2.616
0.0,3.5
0.2,4.38
0.0,10.52
0.0,6.16
0.6,-29.148
0.0,4.64
0.0,4.56
0.0,4.74
0.1,8.658
0.0,11.4
0.5,-11.97
0.3,3.204
0.0,13.56
0.1,4.917
0.5,-1.44
0.47,-26.3376
0.4,3.276
0.1,7.281
0.45,-71.523
0.47,-1.3356
0.0,1.8
0.0,3.96
0.4,-2.706
0.0,8.763
0.0,3.717
0.7,-21.888
0.2,3.2214
0.0,11.8728
0.2,1.2192
0.0,6.18
0.6,-9.3
0.0,1.5
0.6,-7.176
0.7,-27.738
0.0,244.05
0.0,9.24
0.0,3.21
0.7,-23.385
0.0,3.18
0.0,6.21
0.6,-31.728
0.7,-3.828
0.4,-13.896
0.0,12.4
0.2,5.22
0.4,-2.208
0.0,4.72
0.0,1.56
0.4,0.36
0.0,16.3
0.2,-1.016
0.0,8.37
0.0,6.6
0.5,-12.375
0.0,3.0
0.1,-1.326
0.5,-7.2
0.0,5.22
0.0,8.19
0.17,0.7101
0.0,84.84
0.4,-6.066
0.1,7.92
0.45,-23.529
0.17,1.5624
0.0,6.3
0.4,-3.912
0.7,-12.432
0.0,14.161
0.0,5.3214
0.0,6.858
0.2,6.888
0.0,6.9088
0.0,4.536
0.0,9.3312
0.0,6.854
0.2,-5.1984
0.0,14.76
0.0,8.94
0.0,12.0
0.0,2.16
0.6,-11.154
0.0,15.06
0.6,-18.54
0.7,-50.805
0.0,4.05
0.0,5.2
0.6,-4.488
0.0,13.8
0.4,-6.852
0.0,18.36
0.0,3.84
0.0,5.98
0.0,7.12
0.4,-1.52
0.4,-3.504
0.4,-0.224
0.0,7.2
0.0,1.98
0.0,6.84
0.5,-1.89
0.0,7.44
0.5,-24.57
0.0,16.62
0.5,-4.425
0.1,-0.663
0.1,11.733
0.0,13.14
0.47,-11.34
0.1,2.142
0.47,-6.8412
0.1,-1.458
0.4,-2.688
0.0,9.06
0.4,-2.1
0.4,-2.616
0.2,5.4432
0.0,5.9364
0.0,4.0687
0.0,6.512
0.0,3.462
0.2,4.4312
0.0,15.552
0.0,11.7782
0.0,2.8536
0.0,9.312
0.0,6.1488
0.2,-8.2764
0.2,6.2496
0.0,1.26
0.0,9.36
0.0,5.28
0.0,6.81
0.0,4.41
0.7,-20.814
0.0,3.96
0.0,2.07
0.7,-22.86
0.0,0.0
0.0,3.42
0.0,17.16
0.0,26.58
0.6,-13.456
0.0,4.56
0.0,8.06
0.2,10.28
0.0,2.48
0.0,3.32
0.0,3.72
0.0,9.3
0.0,3.32
0.4,-15.168
0.4,-6.448
0.0,4.62
0.0,9.03
0.0,2.28
0.0,3.3
0.0,0.36
0.0,35.64
0.5,-23.7
0.0,11.28
0.0,3.18
0.0,5.64
0.5,-8.01
0.1,-0.294
0.1,1.206
0.17,-2.0232
0.0,10.56
0.0,1.14
0.0,9.9
0.27,-18.4752
0.0,0.72
0.47,-22.6215
0.0,8.28
0.47,-0.0186
0.0,12.48
0.4,3.756
0.4,-8.124
0.0,6.72
0.0,13.3476
0.0,9.3312
0.0,2.376
0.0,8.073
0.0,10.203
0.2,5.0232
0.2,6.4692
0.2,5.5216
0.0,15.552
0.6,-2.1376
0.2,9.6832
0.0,17.76
0.0,1.5
0.0,6.15
0.7,-21.534
0.0,1.2
0.0,9.84
0.6,-3.066
0.0,0.3
0.0,18.93
0.0,1.32
0.0,0.0
0.6,-35.208
0.0,6.45
0.0,5.25
0.0,3.6
0.7,-8.604
0.0,3.24
0.0,10.17
0.0,32.1
0.0,6.74
0.0,13.44
0.0,7.6
0.0,4.9
0.0,9.3
0.0,2.82
0.0,4.68
0.0,26.28
0.4,-1.864
0.0,3.24
0.0,1.8
0.0,15.3
0.6,-91.536
